City,Country/Region,Customer ID,Customer Name,Order Date,Order ID,Postal Code,Product ID,Product Name,Ship Date,Ship Mode
Los Angeles,United States,RS-19765,Roland Schwarz,12/6/2018,CA-2018-106726,90008,OFF-ST-10001496,Standard Rollaway File with Lock,12/8/2018,First Class
San Francisco,United States,VP-21760,Victoria Pisteka,9/6/2018,CA-2018-130449,94109,OFF-LA-10001934,Avery 516,9/9/2018,First Class
San Francisco,United States,VW-21775,Victoria Wilson,12/2/2021,CA-2021-116715,94122,OFF-ST-10004340,"Fellowes Mobile File Cart, Black",12/5/2021,First Class
San Diego,United States,DS-13180,David Smith,12/14/2020,CA-2020-146325,92037,OFF-ST-10001590,"Tenex Personal Project File with Scoop Front Design, Black",12/17/2020,First Class
Los Angeles,United States,AM-10360,Alice McCarthy,3/23/2019,US-2019-107944,90008,OFF-PA-10000659,"TOPS Carbonless Receipt Book, Four 2-3/4 x 7-1/4 Money Receipts per Page",3/25/2019,First Class
Pueblo,United States,FC-14335,Fred Chung,3/8/2019,CA-2019-107741,81001,OFF-AR-10002399,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",3/10/2019,First Class
Loveland,United States,HM-14860,Harry Marie,8/4/2021,CA-2021-132738,80538,OFF-EN-10001141,"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" x 9""",8/7/2021,First Class
Springfield,United States,DK-12835,Damala Kotsonis,10/21/2021,CA-2021-167094,97477,OFF-PA-10003953,Xerox 218,10/22/2021,First Class
Aurora,United States,KE-16420,Katrina Edelman,7/4/2018,CA-2018-120096,80013,OFF-AP-10000692,Fellowes Mighty 8 Compact Surge Protector,7/7/2018,First Class
Phoenix,United States,LC-16930,Linda Cazamias,9/11/2020,CA-2020-143476,85023,OFF-AR-10003759,"Crayola Anti Dust Chalk, 12/Pack",9/13/2020,First Class
Los Angeles,United States,MZ-17515,Mary Zewe,4/4/2018,US-2018-128685,90008,OFF-BI-10004140,Avery Non-Stick Binders,4/5/2018,First Class
Los Angeles,United States,TS-21370,Todd Sumrall,10/28/2018,CA-2018-101931,90049,OFF-BI-10004140,Avery Non-Stick Binders,10/31/2018,First Class
San Francisco,United States,FC-14335,Fred Chung,3/15/2020,CA-2020-138968,94110,OFF-BI-10003529,Avery Round Ring Poly Binders,3/16/2020,First Class
Henderson,United States,LW-16990,Lindsay Williams,5/5/2020,US-2020-102239,89015,OFF-BI-10001890,Avery Poly Binder Pockets,5/6/2020,First Class
Seattle,United States,MZ-17515,Mary Zewe,11/11/2018,CA-2018-128524,98115,OFF-BI-10003527,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,11/13/2018,First Class
Tempe,United States,ES-14080,Erin Smith,10/2/2018,CA-2018-108189,85281,OFF-FA-10000735,Staples,10/5/2018,First Class
Phoenix,United States,LC-16930,Linda Cazamias,9/11/2020,CA-2020-143476,85023,OFF-PA-10001667,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),9/13/2020,First Class
Tempe,United States,ES-14080,Erin Smith,10/2/2018,CA-2018-108189,85281,OFF-PA-10001838,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",10/5/2018,First Class
Loveland,United States,HM-14860,Harry Marie,8/4/2021,CA-2021-132738,80538,OFF-PA-10001752,Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright),8/7/2021,First Class
Tempe,United States,ES-14080,Erin Smith,10/2/2018,CA-2018-108189,85281,OFF-SU-10003567,Stiletto Hand Letter Openers,10/5/2018,First Class
Anaheim,United States,KD-16615,Ken Dana,9/13/2019,US-2019-129007,92804,OFF-BI-10001628,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",9/15/2019,First Class
Los Angeles,United States,AG-10495,Andrew Gjertsen,10/20/2020,CA-2020-168921,90049,OFF-BI-10004209,"Fellowes Twister Kit, Gray/Clear, 3/pkg",10/22/2020,First Class
Seattle,United States,CS-11845,Cari Sayre,9/17/2019,US-2019-138716,98105,OFF-BI-10001628,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",9/20/2019,First Class
Los Angeles,United States,JE-15610,Jim Epp,11/12/2021,US-2021-136707,90036,OFF-BI-10003460,Acco 3-Hole Punch,11/15/2021,First Class
San Diego,United States,CS-12250,Chris Selesnick,11/20/2019,CA-2019-136420,92024,OFF-BI-10002854,"Performers Binder/Pad Holder, Black",11/21/2019,First Class
San Francisco,United States,AH-10030,Aaron Hawkins,10/25/2018,US-2018-158400,94109,OFF-BI-10002353,GBC VeloBind Cover Sets,10/28/2018,First Class
Phoenix,United States,LC-16930,Linda Cazamias,9/11/2020,CA-2020-143476,85023,OFF-PA-10001837,Xerox 1976,9/13/2020,First Class
Aurora,United States,KE-16420,Katrina Edelman,7/4/2018,CA-2018-120096,80013,OFF-PA-10001977,Xerox 194,7/7/2018,First Class
San Francisco,United States,SC-20260,Scott Cohen,8/31/2019,CA-2019-111514,94122,OFF-BI-10002735,GBC Prestige Therm-A-Bind Covers,9/2/2019,First Class
Seattle,United States,RW-19630,Rob Williams,4/13/2021,CA-2021-155460,98105,OFF-BI-10003091,GBC DocuBind TL200 Manual Binding Machine,4/15/2021,First Class
Springfield,United States,KB-16585,Ken Black,11/14/2019,CA-2019-138674,97477,OFF-FA-10000304,Advantus Push Pins,11/17/2019,First Class
Tempe,United States,ES-14080,Erin Smith,10/2/2018,CA-2018-108189,85281,OFF-EN-10004846,Letter or Legal Size Expandable Poly String Tie Envelopes,10/5/2018,First Class
Stockton,United States,SP-20650,Stephanie Phelps,12/9/2020,CA-2020-149503,95207,OFF-BI-10002133,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",12/12/2020,First Class
Aurora,United States,TP-21565,Tracy Poddar,1/14/2021,US-2021-106131,80013,OFF-ST-10003638,Mobile Personal File Cube,1/16/2021,First Class
Redmond,United States,AS-10045,Aaron Smayling,9/4/2021,US-2021-147655,97756,OFF-BI-10002931,"Avery Trapezoid Extra Heavy Duty 4"" Binders",9/5/2021,First Class
Tucson,United States,AB-10600,Ann Blume,11/10/2021,US-2021-155425,85705,OFF-BI-10001036,Cardinal EasyOpen D-Ring Binders,11/11/2021,First Class
Garden City,United States,BG-11695,Brooke Gillingham,11/24/2021,CA-2021-105543,67846,OFF-ST-10003123,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,11/24/2021,Same Day
Milwaukee,United States,NB-18655,Nona Balk,11/18/2021,CA-2021-107825,53209,OFF-ST-10000777,"Companion Letter/Legal File, Black",11/18/2021,Same Day
Trenton,United States,AR-10405,Allen Rosenblatt,5/20/2021,CA-2021-149468,48183,OFF-BI-10002225,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",5/20/2021,Same Day
Milwaukee,United States,NB-18655,Nona Balk,11/18/2021,CA-2021-107825,53209,OFF-LA-10003720,Avery 487,11/18/2021,Same Day
Fremont,United States,YC-21895,Yoseph Carroll,12/26/2021,CA-2021-121741,68025,OFF-ST-10004459,Tennsco Single-Tier Lockers,12/26/2021,Same Day
Milwaukee,United States,NB-18655,Nona Balk,11/18/2021,CA-2021-107825,53209,OFF-ST-10001321,"Decoflex Hanging Personal Folder File, Blue",11/18/2021,Same Day
Detroit,United States,AG-10495,Andrew Gjertsen,11/11/2019,CA-2019-111948,48234,OFF-ST-10003282,"Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers",11/11/2019,Same Day
Detroit,United States,AG-10495,Andrew Gjertsen,11/11/2019,CA-2019-111948,48234,OFF-AP-10002311,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",11/11/2019,Same Day
Beaumont,United States,AC-10615,Ann Chong,3/24/2021,CA-2021-101637,77705,OFF-ST-10002352,Iris Project Case,3/25/2021,Same Day
Mesquite,United States,HG-14965,Henry Goldwyn,9/26/2018,US-2018-152723,75150,OFF-BI-10003460,Acco 3-Hole Punch,9/26/2018,Same Day
Waco,United States,RS-19765,Roland Schwarz,3/2/2021,CA-2021-124114,76706,OFF-BI-10004022,Acco Suede Grain Vinyl Round Ring Binder,3/2/2021,Same Day
San Antonio,United States,CY-12745,Craig Yedwab,12/12/2018,US-2018-122959,78207,OFF-BI-10003650,GBC DocuBind 300 Electric Binding Machine,12/12/2018,Same Day
Columbia,United States,BB-11545,Brenda Bowman,8/12/2021,US-2021-118941,21044,OFF-AR-10004078,Newell 312,8/12/2021,Same Day
Franklin,United States,EM-13810,Eleni McCrary,8/20/2021,CA-2021-137344,2038,OFF-ST-10000344,"Neat Ideas Personal Hanging Folder Files, Black",8/20/2021,Same Day
Columbia,United States,BB-11545,Brenda Bowman,8/12/2021,US-2021-118941,21044,OFF-AR-10001953,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,8/12/2021,Same Day
New York City,United States,KD-16495,Keith Dawkins,11/8/2019,CA-2019-114811,10024,OFF-ST-10000885,Fellowes Desktop Hanging File Manager,11/8/2019,Same Day
New York City,United States,EH-13765,Edward Hooks,5/28/2020,CA-2020-155565,10035,OFF-SU-10001218,Fiskars Softgrip Scissors,5/28/2020,Same Day
Clinton,United States,KB-16585,Ken Black,3/10/2019,US-2019-118906,20735,OFF-ST-10002406,Pizazz Global Quick File,3/10/2019,Same Day
Newark,United States,JG-15310,Jason Gross,7/21/2020,CA-2020-141957,43055,OFF-ST-10002276,Safco Steel Mobile File Cart,7/21/2020,Same Day
Newark,United States,JG-15310,Jason Gross,7/21/2020,CA-2020-141957,43055,OFF-AR-10000914,Boston 16765 Mini Stand Up Battery Pencil Sharpener,7/21/2020,Same Day
Newark,United States,JG-15310,Jason Gross,7/21/2020,CA-2020-141957,43055,OFF-ST-10004340,"Fellowes Mobile File Cart, Black",7/21/2020,Same Day
Columbus,United States,NS-18640,Noel Staavos,12/11/2020,CA-2020-162187,43229,OFF-SU-10004782,"Elite 5"" Scissors",12/11/2020,Same Day
Philadelphia,United States,BP-11185,Ben Peterman,8/27/2021,CA-2021-130036,19120,OFF-PA-10000528,Xerox 1981,8/27/2021,Same Day
Columbus,United States,NS-18640,Noel Staavos,12/11/2020,CA-2020-162187,43229,OFF-AP-10000576,"Belkin 325VA UPS Surge Protector, 6'",12/11/2020,Same Day
Newark,United States,DR-12880,Dan Reichenbach,12/27/2021,CA-2021-134404,43055,OFF-AR-10004441,BIC Brite Liner Highlighters,12/27/2021,Same Day
Philadelphia,United States,LS-17200,Luke Schmidt,11/23/2020,CA-2020-160129,19140,OFF-FA-10002763,Advantus Map Pennant Flags and Round Head Tacks,11/23/2020,Same Day
Philadelphia,United States,FM-14215,Filia McAdams,7/3/2020,CA-2020-104983,19143,OFF-PA-10000167,Xerox 1925,7/3/2020,Same Day
Columbus,United States,NS-18640,Noel Staavos,12/11/2020,CA-2020-162187,43229,OFF-ST-10001558,Acco Perma 4000 Stacking Storage Drawers,12/11/2020,Same Day
Fairfield,United States,DM-12955,Dario Medina,9/30/2018,CA-2018-141649,45014,OFF-AP-10003217,Eureka Sanitaire  Commercial Upright,9/30/2018,Same Day
Lorain,United States,JM-15655,Jim Mitchum,12/12/2020,US-2020-108777,44052,OFF-BI-10003982,Wilson Jones Century Plastic Molded Ring Binders,12/12/2020,Same Day
Newark,United States,JG-15310,Jason Gross,7/21/2020,CA-2020-141957,43055,OFF-BI-10001116,"Wilson Jones 1"" Hanging DublLock Ring Binders",7/21/2020,Same Day
Southaven,United States,CB-12535,Claudia Bergmann,3/5/2021,CA-2021-161046,38671,OFF-AP-10000891,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,3/5/2021,Same Day
Henderson,United States,SB-20290,Sean Braxton,5/9/2018,CA-2018-158771,42420,OFF-LA-10001641,Avery 518,5/9/2018,Same Day
Henderson,United States,SB-20290,Sean Braxton,5/9/2018,CA-2018-158771,42420,OFF-ST-10000107,Fellowes Super Stor/Drawer,5/9/2018,Same Day
Southaven,United States,CB-12535,Claudia Bergmann,3/5/2021,CA-2021-161046,38671,OFF-EN-10003862,Laser & Ink Jet Business Envelopes,3/5/2021,Same Day
Henderson,United States,SB-20290,Sean Braxton,5/9/2018,CA-2018-158771,42420,OFF-LA-10003121,Avery 506,5/9/2018,Same Day
Southaven,United States,CB-12535,Claudia Bergmann,3/5/2021,CA-2021-161046,38671,OFF-BI-10002026,Ibico Recycled Linen-Style Covers,3/5/2021,Same Day
Henderson,United States,SB-20290,Sean Braxton,5/9/2018,CA-2018-158771,42420,OFF-PA-10002689,Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright),5/9/2018,Same Day
Coral Springs,United States,NG-18355,Nat Gilpin,9/15/2019,US-2019-130519,33065,OFF-ST-10001321,"Decoflex Hanging Personal Folder File, Blue",9/15/2019,Same Day
Coral Springs,United States,NG-18355,Nat Gilpin,9/15/2019,US-2019-130519,33065,OFF-PA-10001937,Xerox 21,9/15/2019,Same Day
Riverside,United States,TS-21205,Thomas Seio,8/1/2020,CA-2020-155978,92503,OFF-AP-10002892,Belkin F5C206VTEL 6 Outlet Surge,8/1/2020,Same Day
Los Angeles,United States,AM-10360,Alice McCarthy,12/2/2021,CA-2021-109701,90032,OFF-PA-10003724,"Wirebound Message Book, 4 per Page",12/3/2021,Same Day
Los Angeles,United States,AH-10075,Adam Hart,6/26/2020,CA-2020-144015,90036,OFF-PA-10002870,"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾” x 11”",6/26/2020,Same Day
Riverside,United States,KH-16690,Kristen Hastings,12/7/2019,US-2019-120957,92503,OFF-PA-10003953,Xerox 218,12/7/2019,Same Day
San Francisco,United States,HH-15010,Hilary Holden,8/29/2018,CA-2018-135699,94110,OFF-PA-10004475,Xerox 1940,8/29/2018,Same Day
San Francisco,United States,HH-15010,Hilary Holden,8/29/2018,CA-2018-135699,94110,OFF-PA-10003001,Xerox 1986,8/29/2018,Same Day
Los Angeles,United States,AH-10075,Adam Hart,6/26/2020,CA-2020-144015,90036,OFF-SU-10003505,Premier Electric Letter Opener,6/26/2020,Same Day
Los Angeles,United States,AM-10360,Alice McCarthy,12/2/2021,CA-2021-109701,90032,OFF-AP-10002765,Fellowes Advanced Computer Series Surge Protectors,12/3/2021,Same Day
San Francisco,United States,TS-21160,Theresa Swint,3/3/2020,CA-2020-120005,94110,OFF-SU-10004782,"Elite 5"" Scissors",3/3/2020,Same Day
Seattle,United States,RW-19540,Rick Wilson,9/1/2021,CA-2021-128041,98103,OFF-AP-10001005,Honeywell Quietcare HEPA Air Cleaner,9/1/2021,Same Day
Los Angeles,United States,AH-10075,Adam Hart,6/26/2020,CA-2020-144015,90036,OFF-FA-10000624,OIC Binder Clips,6/26/2020,Same Day
Los Angeles,United States,AM-10360,Alice McCarthy,12/2/2021,CA-2021-109701,90032,OFF-AR-10001868,Prang Dustless Chalk Sticks,12/3/2021,Same Day
San Francisco,United States,RA-19885,Ruben Ausman,9/26/2021,US-2021-106145,94109,OFF-EN-10001028,Staple envelope,9/26/2021,Same Day
San Francisco,United States,RA-19885,Ruben Ausman,9/26/2021,US-2021-106145,94109,OFF-PA-10002245,Xerox 1895,9/26/2021,Same Day
Albuquerque,United States,FC-14335,Fred Chung,10/10/2018,US-2018-134054,87105,OFF-AR-10000937,"Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set",10/10/2018,Same Day
Chandler,United States,DL-13495,Dionis Lloyd,8/21/2021,CA-2021-144750,85224,OFF-PA-10003395,Xerox 1941,8/21/2021,Same Day
Los Angeles,United States,FH-14275,Frank Hawley,9/10/2021,CA-2021-128370,90004,OFF-BI-10004140,Avery Non-Stick Binders,9/10/2021,Same Day
Los Angeles,United States,AM-10360,Alice McCarthy,12/2/2021,CA-2021-109701,90032,OFF-BI-10000632,Satellite Sectional Post Binders,12/3/2021,Same Day
Los Angeles,United States,CS-12250,Chris Selesnick,6/28/2020,CA-2020-161095,90032,OFF-BI-10001524,GBC Premium Transparent Covers with Diagonal Lined Pattern,6/28/2020,Same Day
Billings,United States,RB-19645,Robert Barroso,8/24/2018,CA-2018-106719,59102,OFF-BI-10002799,"SlimView Poly Binder, 3/8""",8/24/2018,Same Day
Los Angeles,United States,CS-12250,Chris Selesnick,6/28/2020,CA-2020-161095,90032,OFF-BI-10002764,Recycled Pressboard Report Cover with Reinforced Top Hinge,6/28/2020,Same Day
San Francisco,United States,RA-19885,Ruben Ausman,9/26/2021,US-2021-106145,94109,OFF-BI-10003925,Fellowes PB300 Plastic Comb Binding Machine,9/26/2021,Same Day
San Francisco,United States,RA-19885,Ruben Ausman,9/26/2021,US-2021-106145,94109,OFF-BI-10002215,"Wilson Jones Hanging View Binder, White, 1""",9/26/2021,Same Day
Los Angeles,United States,AM-10360,Alice McCarthy,12/2/2021,CA-2021-109701,90032,OFF-BI-10004187,3-ring staple pack,12/3/2021,Same Day
Iowa City,United States,CS-12175,Charles Sheldon,9/26/2020,CA-2020-157714,52240,OFF-PA-10004022,Hammermill Color Copier Paper (28Lb. and 96 Bright),10/1/2020,Second Class
La Porte,United States,FH-14275,Frank Hawley,11/12/2020,CA-2020-152170,46350,OFF-AP-10002350,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,11/15/2020,Second Class
Indianapolis,United States,HW-14935,Helen Wasserman,6/1/2021,CA-2021-121559,46203,OFF-BI-10002072,Cardinal Slant-D Ring Binders,6/3/2021,Second Class
La Porte,United States,FH-14275,Frank Hawley,11/12/2020,CA-2020-152170,46350,OFF-BI-10002072,Cardinal Slant-D Ring Binders,11/15/2020,Second Class
Omaha,United States,AM-10360,Alice McCarthy,10/6/2018,CA-2018-132542,68104,OFF-BI-10004099,GBC VeloBinder Strips,10/8/2018,Second Class
Omaha,United States,SM-20950,Suzanne McNair,12/19/2019,CA-2019-100685,68104,OFF-BI-10003094,Self-Adhesive Ring Binder Labels,12/21/2019,Second Class
La Porte,United States,FH-14275,Frank Hawley,11/12/2020,CA-2020-152170,46350,OFF-PA-10001763,Xerox 1896,11/15/2020,Second Class
Milwaukee,United States,SH-19975,Sally Hughsby,7/25/2020,US-2020-115441,53209,OFF-PA-10004996,"Speediset Carbonless Redi-Letter 7"" x 8 1/2""",7/28/2020,Second Class
West Allis,United States,TS-21160,Theresa Swint,8/13/2020,CA-2020-156251,53214,OFF-BI-10003529,Avery Round Ring Poly Binders,8/18/2020,Second Class
Detroit,United States,LA-16780,Laura Armstrong,5/27/2020,CA-2020-122903,48205,OFF-PA-10001790,Xerox 1910,5/29/2020,Second Class
Detroit,United States,LA-16780,Laura Armstrong,5/27/2020,CA-2020-122903,48205,OFF-PA-10000994,Xerox 1915,5/29/2020,Second Class
Omaha,United States,SM-20950,Suzanne McNair,12/19/2019,CA-2019-100685,68104,OFF-PA-10001289,White Computer Printout Paper by Universal,12/21/2019,Second Class
Omaha,United States,SM-20950,Suzanne McNair,12/19/2019,CA-2019-100685,68104,OFF-FA-10003472,Bagged Rubber Bands,12/21/2019,Second Class
Detroit,United States,HW-14935,Helen Wasserman,9/27/2019,CA-2019-103072,48205,OFF-PA-10003172,Xerox 1996,9/30/2019,Second Class
Saint Louis,United States,MC-17635,Matthew Clasen,12/3/2018,CA-2018-164861,63116,OFF-PA-10001972,Xerox 214,12/6/2018,Second Class
Detroit,United States,HW-14935,Helen Wasserman,9/27/2019,CA-2019-103072,48205,OFF-AR-10000127,Newell 321,9/30/2019,Second Class
Detroit,United States,HK-14890,Heather Kirkland,6/10/2018,CA-2018-144281,48234,OFF-LA-10003930,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",6/15/2018,Second Class
Richmond,United States,SC-20695,Steve Chapman,8/10/2021,CA-2021-145443,47374,OFF-PA-10003302,Xerox 1906,8/15/2021,Second Class
Springfield,United States,CP-12085,Cathy Prescott,1/13/2021,US-2021-167402,65807,OFF-PA-10004983,Xerox 23,1/18/2021,Second Class
Richmond,United States,SC-20695,Steve Chapman,11/10/2019,CA-2019-158659,47374,OFF-ST-10003306,Letter Size Cart,11/14/2019,Second Class
Minneapolis,United States,JC-16105,Julie Creighton,11/18/2018,CA-2018-141173,55407,OFF-ST-10000885,Fellowes Desktop Hanging File Manager,11/20/2018,Second Class
Springfield,United States,CP-12085,Cathy Prescott,1/13/2021,US-2021-167402,65807,OFF-SU-10002881,Martin Yale Chadless Opener Electric Letter Opener,1/18/2021,Second Class
Springfield,United States,CP-12085,Cathy Prescott,1/13/2021,US-2021-167402,65807,OFF-AR-10004010,Hunt Boston Vacuum Mount KS Pencil Sharpener,1/18/2021,Second Class
La Porte,United States,FH-14275,Frank Hawley,11/12/2020,CA-2020-152170,46350,OFF-AR-10003394,Newell 332,11/15/2020,Second Class
Ann Arbor,United States,BM-11650,Brian Moss,10/9/2019,CA-2019-124107,48104,OFF-EN-10003286,Staple envelope,10/12/2019,Second Class
Des Moines,United States,DM-13345,Denise Monton,11/21/2020,CA-2020-114482,50315,OFF-PA-10003845,Xerox 1987,11/25/2020,Second Class
Indianapolis,United States,HW-14935,Helen Wasserman,6/1/2021,CA-2021-121559,46203,OFF-AP-10002945,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,6/3/2021,Second Class
Detroit,United States,AH-10690,Anna Häberlin,12/31/2019,CA-2019-139780,48205,OFF-BI-10004139,Fellowes Presentation Covers for Comb Binding Machines,1/2/2020,Second Class
La Porte,United States,FH-14275,Frank Hawley,11/12/2020,CA-2020-152170,46350,OFF-EN-10002831,"Tyvek  Top-Opening Peel & Seel  Envelopes, Gray",11/15/2020,Second Class
Ann Arbor,United States,BM-11650,Brian Moss,10/9/2019,CA-2019-124107,48104,OFF-AP-10003971,Belkin 6 Outlet Metallic Surge Strip,10/12/2019,Second Class
